id,title,duration_min,speakers_name,speakers_occupation,event,topics,views,page_url,published_date,recorded_date,subtitle_languages,likes
2376,The future of news? Virtual reality,9.283333333333333,Nonny de la Peña,Virtual reality pioneer,TEDWomen 2015,"invention, media, innovation, future, storytelling, visualizations, journalism, virtual reality",1337205,https://www.ted.com/talks/nonny_de_la_pena_the_future_of_news_virtual_reality,2015-11-17,2015-05-27,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Indonesian, Spanish, Russian, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, Thai, Romanian, French, Bulgarian, German, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Swedish, Ukrainian, Burmese",40000
24278,Would you opt for a life with no pain?,3.9,Bethany Rickwald,Educator,TED-Ed,"health, philosophy, religion, decision-making, sociology, TED-Ed, animation",3130490,https://www.ted.com/talks/bethany_rickwald_and_hayley_levitt_would_you_opt_for_a_life_with_no_pain,2019-04-05,2015-11-17,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Polish, French, German, Hungarian, Persian, Bosnian, Japanese, Hebrew, Serbian, Korean, Ukrainian, Romanian, Indonesian, Burmese, Northern Kurdish (Kurmanji), Kurdish (Central)",93000
2379,My country will be underwater soon -- unless we work together,21.083333333333332,Anote Tong,President of the Republic of Kiribati,Mission Blue II,"climate change, environment, global issues, science, social change, fish, future, pollution, natural disaster, humanity, Mission Blue, policy, ocean",1164130,https://www.ted.com/talks/anote_tong_my_country_will_be_underwater_soon_unless_we_work_together,2015-11-18,2015-10-10,"Greek, English, Vietnamese, Italian, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, French, German, Persian, Japanese, Hebrew, Serbian, Korean, Slovak, Arabic, Polish, Thai",34000
2373,What are animals thinking and feeling?,19.266666666666666,Carl Safina,"Ecologist, writer",Mission Blue II,"environment, science, animals, primates, cognitive science, evolution, love, biology, fish, brain, biodiversity, consciousness, mental health, empathy, birds, neuroscience, Mission Blue, conservation, marine biology, ocean",2522877,https://www.ted.com/talks/carl_safina_what_are_animals_thinking_and_feeling,2015-11-19,2015-10-10,"Polish, Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Latvian, Croatian, Thai, Romanian, French, Bulgarian, German, Persian, Finnish, Hungarian, Japanese, Hebrew, Serbian, Korean, Slovak, Ukrainian, Macedonian, Northern Kurdish (Kurmanji), Galician, Albanian",75000
2377,Why are these 32 symbols found in ancient caves all over Europe?,11.916666666666666,Genevieve von Petzinger,Paleoanthropologist and rock art researcher,TED Fellows Retreat 2015,"science, invention, art, history, communication, anthropology, language, visualizations, humanity, writing, ancient world, TED Fellows, Europe",8724203,https://www.ted.com/talks/genevieve_von_petzinger_why_are_these_32_symbols_found_in_ancient_caves_all_over_europe,2015-11-20,2015-08-26,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Bulgarian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Swedish, Slovak, Ukrainian, Burmese",261000
2382,My year reading a book from every country in the world,11.9,Ann Morgan,"Writer, blogger, author",TEDGlobal>London,"library, personal growth, literature, writing, books, goals",1838242,https://www.ted.com/talks/ann_morgan_my_year_reading_a_book_from_every_country_in_the_world,2015-11-23,2015-09-29,"English, Greek, Vietnamese, Italian, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, Thai, Romanian, Polish, Belarusian, French, Bulgarian, Ukrainian, German, Danish, Persian, Hungarian, Japanese, Hebrew, Telugu, Kazakh, Serbian, Albanian, Mongolian, Korean, Swedish, Slovak, Arabic, Slovenian, Burmese",55000
2380,Why the best hire might not have the perfect resume,10.35,Regina Hartley,Human resources expert,TED@UPS,"business, entrepreneur, leadership, success, work, personal growth, decision-making, women in business, mental health, productivity, goals",4670818,https://www.ted.com/talks/regina_hartley_why_the_best_hire_might_not_have_the_perfect_resume,2015-11-24,2015-09-02,"Greek, English, Vietnamese, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Latvian, Croatian, Thai, Romanian, Polish, French, Bulgarian, Ukrainian, German, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Swedish, Slovak, Burmese, Montenegrin, Northern Kurdish (Kurmanji), Malay, Macedonian",140000
2381,"An art made of trust, vulnerability and connection",15.683333333333334,Marina Abramović,Performance artist,TED2015,"performance, collaboration, art, communication, energy, self, society, identity, fear, vulnerability",3537308,https://www.ted.com/talks/marina_abramovic_an_art_made_of_trust_vulnerability_and_connection,2015-11-30,2015-03-16,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, Lithuanian, Thai, Romanian, Polish, French, Bulgarian, German, Persian, Hindi, Finnish, Japanese, Hebrew, Serbian, Mongolian, Korean, Swedish, Ukrainian, Burmese, Hungarian",106000
2386,Year In Ideas 2015,8.483333333333333,No name,no name,2015,no topic,587,https://www.ted.com/talks/year_in_ideas_2015,2015-11-30,2015-12-01,no subtitles,17
24281,Can you solve Einstein's Riddle?,4.95,Dan Vieren,Educator,TED-Ed,"education, animals, creativity, brain, math, TED-Ed, animation",11925892,https://www.ted.com/talks/dan_van_der_vieren_can_you_solve_einstein_s_riddle,2019-03-01,2015-11-30,"Arabic, Greek, English, Vietnamese, Italian, Portuguese, Brazilian, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Romanian, Polish, French, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Swedish, Ukrainian, Croatian, German, Dutch, Bulgarian, Indonesian, Kurdish (Central), Northern Kurdish (Kurmanji)",357000
2385,How we're growing baby corals to rebuild reefs,13.6,Kristen Marhaver,Coral reef biologist,Mission Blue II,"climate change, environment, science, animals, nature, biology, pollution, water, microbiology, TED Fellows, Mission Blue, marine biology, coral reefs, ocean",959335,https://www.ted.com/talks/kristen_marhaver_how_we_re_growing_baby_corals_to_rebuild_reefs,2015-12-01,2015-10-10,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, Polish, French, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, Swedish, Ukrainian, Slovak",28000
2384,The US needs paid family leave -- for the sake of its future,15.583333333333334,Jessica Shortall,"Strategy consultant, social entrepreneur and author",TEDxSMU,"economics, social change, health, health care, future, activism, parenting, work, women, women in business, humanity, society, family, TEDx, government",1580078,https://www.ted.com/talks/jessica_shortall_the_us_needs_paid_family_leave_for_the_sake_of_its_future,2015-12-02,2015-10-17,"Portuguese, Brazilian, English, Vietnamese, Italian, Arabic, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Polish, French, German, Danish, Persian, Japanese, Hebrew, Serbian, Korean, Slovak, Ukrainian, Burmese, Galician, Thai",47000
2383,How new technology helps blind people explore the world,9.316666666666666,Chieko Asakawa,Visionary inventor,TED@IBM,"technology, invention, software, innovation, future, communication, demo, AI, sight, data, blindness, UX design",1473286,https://www.ted.com/talks/chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world,2015-12-03,2015-10-15,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Latvian, Chinese, Simplified, Thai, Romanian, Polish, Belarusian, French, Ukrainian, Croatian, German, Hungarian, Persian, Japanese, Hebrew, Telugu, Kazakh, Serbian, Korean, Swedish, Slovak, Malay, Marathi, Burmese, Indonesian",44000
24283,Why the octopus brain is so extraordinary,4.016666666666667,Cláudio Guerra,Educator,TED-Ed,"science, animals, evolution, biology, brain, TED-Ed, animation, ocean",5132088,https://www.ted.com/talks/claudio_guerra_why_the_octopus_brain_is_so_extraordinary,2019-04-01,2015-12-03,"Russian, French, English, Portuguese, Vietnamese, German, Korean, Italian, Danish, Persian, Arabic, Portuguese, Brazilian, Polish, Thai, Chinese, Traditional, Hungarian, Japanese, Spanish, Hebrew, Chinese, Simplified, Bulgarian, Turkish, Romanian, Croatian, Kurdish (Central)",153000
2378,The exhilarating peace of freediving,19.016666666666666,Guillaume Néry,World champion freediver,TEDxToulouse,"sports, exploration, consciousness, TEDx, meditation, mindfulness, ocean",1157644,https://www.ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving,2015-12-04,2013-03-16,"English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Romanian, French, German, Japanese, Hebrew, Korean, Norwegian Bokmal, Greek, Czech, Hungarian, Bulgarian",34000
2387,The untapped genius that could change science for the better,13.533333333333333,Jedidah Isler,Astrophysicist,TED Fellows Retreat 2015,"science, future, race, astronomy, universe, physics, potential, women, space, society, identity, TED Fellows, goals, equality",2115800,https://www.ted.com/talks/jedidah_isler_the_untapped_genius_that_could_change_science_for_the_better,2015-12-07,2015-08-26,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Polish, French, German, Persian, Japanese, Hebrew, Serbian, Korean",63000
2388,Forget shopping. Soon you'll download your new clothes,6.166666666666667,Danit Peleg,Fashion designer,TEDYouth 2015,"design, engineering, invention, business, art, future, fashion, shopping, 3D printing, manufacturing",1964507,https://www.ted.com/talks/danit_peleg_forget_shopping_soon_you_ll_download_your_new_clothes,2015-12-08,2015-11-14,"English, Greek, Vietnamese, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Lithuanian, Thai, Romanian, Polish, Belarusian, French, Bulgarian, Slovenian, Croatian, Danish, Persian, Hindi, Finnish, Hungarian, Japanese, Hebrew, Telugu, Serbian, Albanian, Korean, Swedish, Slovak, Ukrainian, Marathi, Burmese, German",58000
2760,The ethical dilemma of self-driving cars,4.0,Patrick Lin,Educator,TED-Ed,"technology, design, invention, transportation, education, innovation, AI, TED-Ed, machine learning, animation, driverless cars, ethics",1801932,https://www.ted.com/talks/patrick_lin_the_ethical_dilemma_of_self_driving_cars,2017-09-07,2015-12-08,"Vietnamese, Marathi, English, Greek, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, French, Hungarian, Persian, Japanese, Hebrew, Serbian, Korean, German, Finnish, Polish, Indonesian",54000
2391,How germs travel on planes -- and how we can stop them,6.3,Raymond Wang,Inventor,TEDYouth 2015,"science, design, engineering, invention, flight, transportation, innovation, health, physics, illness, bacteria",1938593,https://www.ted.com/talks/raymond_wang_how_germs_travel_on_planes_and_how_we_can_stop_them,2015-12-10,2015-11-14,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Norwegian Bokmal, Turkish, Croatian, Thai, Romanian, Polish, French, Hungarian, Persian, Danish, Japanese, Hebrew, Telugu, Serbian, Korean, Swedish, Macedonian, Slovak, Slovenian, Burmese, German",58000
24284,Why do we dream?,5.366666666666666,Amy Adkins,Educator,TED-Ed,"education, psychology, history, philosophy, brain, consciousness, TED-Ed, sleep, personality, animation",7665402,https://www.ted.com/talks/amy_adkins_why_do_we_dream,2020-01-16,2015-12-10,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Indonesian, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Latvian, Chinese, Simplified, Thai, Romanian, Polish, French, German, Hungarian, Persian, Armenian, Japanese, Hebrew, Serbian, Korean, Ukrainian, Marathi, Mongolian, Burmese, Northern Kurdish (Kurmanji)",229000
2392,A beatboxing lesson from a father-daughter duo,6.866666666666666,Nicole Paris and Ed Cage,Beatboxers,TEDYouth 2015,"entertainment, music, performance, art, family",4802173,https://www.ted.com/talks/nicole_paris_and_ed_cage_a_beatboxing_lesson_from_a_father_daughter_duo,2015-12-11,2015-11-14,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Lithuanian, Polish, French, Croatian, Danish, Persian, Hungarian, Japanese, Hebrew, Serbian, Korean, Swedish, Burmese, Northern Kurdish (Kurmanji), Kurdish (Central)",144000
2389,The four fish we're overeating -- and what to eat instead,14.25,Paul Greenberg,Author,Mission Blue II,"science, biotech, innovation, food, animals, fish, Mission Blue, ecology, ocean",1661061,https://www.ted.com/talks/paul_greenberg_the_four_fish_we_re_overeating_and_what_to_eat_instead,2015-12-14,2015-10-10,"Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Turkish, Chinese, Simplified, Thai, French, Croatian, German, Hungarian, Japanese, Hebrew, Korean, Urdu, Czech",49000
2227,Let's not use Mars as a backup planet,5.683333333333334,Lucianne Walkowicz,Stellar astronomer,TED2015,"future, astronomy, universe, exploration, Planets, space, humanity, TED Fellows, solar system, Mars",2399223,https://www.ted.com/talks/lucianne_walkowicz_let_s_not_use_mars_as_a_backup_planet,2015-12-15,2015-03-16,"English, Chinese, Yue, Greek, Vietnamese, Catalan, Italian, Arabic, Portuguese, Brazilian, Czech, Spanish, Russian, Dutch, Portuguese, Chinese, Simplified, Chinese, Traditional, Norwegian Bokmal, Turkish, Croatian, Lithuanian, Thai, Romanian, French, Bulgarian, German, Persian, Finnish, Hungarian, Japanese, Hebrew, Serbian, Korean, Slovak, Polish, Ukrainian, Burmese, Algerian Arabic, Estonian, Indonesian, Northern Kurdish (Kurmanji)",71000
24286,What is depression?,4.233333333333333,Helen Farrell,Educator,TED-Ed,"science, disease, health, health care, psychology, biology, brain, illness, depression, mental health, disability, TED-Ed, animation, human body",23432398,https://www.ted.com/talks/helen_m_farrell_what_is_depression,2019-03-01,2015-12-15,"Marathi, Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Galician, Indonesian, Spanish, Russian, Dutch, Portuguese, Chinese, Traditional, Norwegian Bokmal, Turkish, Chinese, Simplified, Thai, Romanian, French, Ukrainian, Slovenian, Croatian, German, Persian, Japanese, Hebrew, Serbian, Mongolian, Korean, Swedish, Burmese, Bulgarian, Polish, Czech, Northern Kurdish (Kurmanji), Hungarian, Uzbek, Kurdish (Central)",702000
2393,What happens when a city runs out of room for its dead,8.65,Alison Killing,"Journalist, architect",TEDxGroningen,"design, architecture, cities, death, aging, humanity, TED Fellows, TEDx",1561036,https://www.ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead,2015-12-16,2014-11-20,"Polish, Greek, English, Vietnamese, Italian, Arabic, Portuguese, Brazilian, Spanish, Russian, Portuguese, Chinese, Simplified, Chinese, Traditional, Turkish, Croatian, Thai, French, Danish, Persian, Hungarian, Japanese, Hebrew, Telugu, Serbian, Korean, Ukrainian, Burmese, Dutch, German, Indonesian",46000
